inspection_id,license_,facility_type,risk,zip,inspection_date,inspection_type,results,latitude,longitude
2546393,2753851,Restaurant,Risk 1 (High),60609,2022-01-12T00:00:00.000,Complaint,Fail,41.80134253195855,-87.67456958109302
2546397,2822365,Restaurant,Risk 1 (High),60644,2022-01-12T00:00:00.000,License,Pass,41.88004636548346,-87.77041143537559
2546398,2215492,Daycare Above and Under 2 Years,Risk 1 (High),60638,2022-01-12T00:00:00.000,License,Pass,41.79652962537552,-87.75783710916086
2546399,2802641,Restaurant,Risk 1 (High),60630,2022-01-12T00:00:00.000,License,Fail,41.968028363337,-87.76105969691393
2546402,11735,Restaurant,Risk 1 (High),60660,2022-01-12T00:00:00.000,Canvass,Fail,41.99557919699579,-87.67587688398633
2546403,2565168,Restaurant,Risk 1 (High),60638,2022-01-12T00:00:00.000,Canvass,Fail,41.79492477703089,-87.7682578225044
2546404,2216184,Children's Services Facility,Risk 1 (High),60639,2022-01-12T00:00:00.000,License Re-Inspection,Pass,41.917006969693496,-87.73035873163154
2546405,2757138,Restaurant,Risk 1 (High),60629,2022-01-12T00:00:00.000,Canvass Re-Inspection,Pass,41.7608061174595,-87.70251735250555
2546406,2269981,Children's Services Facility,Risk 1 (High),60607,2022-01-12T00:00:00.000,License Re-Inspection,Pass,41.88409464331836,-87.65939544119212
2546408,2615762,Restaurant,Risk 1 (High),60639,2022-01-12T00:00:00.000,Canvass,Pass,41.9241402961351,-87.76200034299336
2546410,10949,Grocery Store,Risk 1 (High),60609,2022-01-12T00:00:00.000,Complaint,Pass,41.809629768022035,-87.64570756512876
2546412,10559,Restaurant,Risk 1 (High),60642,2022-01-12T00:00:00.000,Canvass Re-Inspection,Pass,41.90324286545451,-87.66706204782344
2546413,1893928,Restaurant,Risk 1 (High),60632,2022-01-12T00:00:00.000,Complaint,Fail,41.81751835737832,-87.69434315005293
2546417,37788,Restaurant,Risk 1 (High),60607,2022-01-12T00:00:00.000,Complaint,Pass,41.86934858842258,-87.65416909648863
2546418,1647557,Restaurant,Risk 1 (High),60654,2022-01-12T00:00:00.000,Canvass Re-Inspection,Pass,41.887920731996346,-87.63235953008895
2546419,1225671,Restaurant,Risk 1 (High),60618,2022-01-12T00:00:00.000,Canvass,Fail,41.95528788588939,-87.7212583034741
2546420,1474028,Grocery Store,Risk 2 (Medium),60647,2022-01-12T00:00:00.000,Complaint Re-Inspection,Fail,41.91735854510604,-87.69934106867798
2546422,2601744,Daycare Above and Under 2 Years,Risk 1 (High),60661,2022-01-12T00:00:00.000,License Re-Inspection,Pass,41.886694736196496,-87.64503360250157
2546425,2215859,Daycare (2 - 6 Years),Risk 1 (High),60647,2022-01-12T00:00:00.000,License Re-Inspection,Pass,41.911154536126396,-87.71185910263608
2546426,2712460,Restaurant,Risk 1 (High),60622,2022-01-12T00:00:00.000,Complaint,Pass,41.90330829816072,-87.67680834899701
2546429,1488966,Restaurant,Risk 1 (High),60618,2022-01-12T00:00:00.000,Canvass,Fail,41.94682340031816,-87.688112633821
2546430,8042,Restaurant,Risk 1 (High),60607,2022-01-12T00:00:00.000,Canvass,Fail,41.8691886370389,-87.66427213008203
2546432,68701,Restaurant,Risk 1 (High),60601,2022-01-12T00:00:00.000,Canvass,Pass,41.88555516950279,-87.62808272516106
2546433,1495344,Grocery Store,Risk 2 (Medium),60649,2022-01-12T00:00:00.000,Canvass,Pass,41.756970096425285,-87.5759544623306
2546434,2040668,School,Risk 1 (High),60632,2022-01-12T00:00:00.000,Canvass,Fail,41.81472363423928,-87.69794253337163
2546437,2559448,SUPPORTIVE LIVING,Risk 1 (High),60619,2022-01-12T00:00:00.000,Canvass Re-Inspection,Pass,41.76430277851535,-87.59109571691616
2546440,2138022,Restaurant,Risk 1 (High),60601,2022-01-12T00:00:00.000,Canvass,Pass,41.88670422864661,-87.62805355978018
2546441,2008723,Restaurant,Risk 1 (High),60620,2022-01-12T00:00:00.000,Complaint,Fail,41.7505475390532,-87.64304964252435
2546442,2205580,Long Term Care,Risk 1 (High),60660,2022-01-12T00:00:00.000,Canvass,Fail,41.99557919699579,-87.67587688398633
2546443,21126,Grocery Store,Risk 2 (Medium),60625,2022-01-12T00:00:00.000,Canvass Re-Inspection,Pass,41.967793087217416,-87.7086027049243
2546444,28472,Restaurant,Risk 2 (Medium),60616,2022-01-12T00:00:00.000,Canvass,Pass,41.83163990373318,-87.61682735686699
2546445,1227055,Restaurant,Risk 1 (High),60651,2022-01-12T00:00:00.000,Complaint,Pass,41.89561531354531,-87.70670532510552
2546446,2709090,Restaurant,Risk 1 (High),60660,2022-01-12T00:00:00.000,Canvass,Pass,41.99069506671995,-87.66944917569923
2546450,1649352,Restaurant,Risk 1 (High),60661,2022-01-12T00:00:00.000,Canvass,Fail,41.88199433820508,-87.6397586848809
2546452,1140213,Restaurant,Risk 1 (High),60654,2022-01-13T00:00:00.000,Canvass,Fail,41.890158698721514,-87.62900058152663
2546453,1620704,Restaurant,Risk 1 (High),60604,2022-01-13T00:00:00.000,Canvass,Pass,41.87911455044448,-87.63213673978143
2546454,3931308,School,Risk 1 (High),60646,2022-01-13T00:00:00.000,Canvass,Pass,41.98666091326279,-87.77959985757978
2546455,2392091,Restaurant,Risk 1 (High),60614,2022-01-13T00:00:00.000,Canvass,Pass,41.93245780886835,-87.65805862829534
2546463,2560851,Restaurant,Risk 2 (Medium),60628,2022-01-13T00:00:00.000,Complaint,Fail,41.69256158476296,-87.62090080358455
2546465,2437640,Restaurant,Risk 1 (High),60608,2022-01-13T00:00:00.000,Complaint,Pass,41.857937938253876,-87.66425363942379
2546467,2823000,Restaurant,Risk 1 (High),60608,2022-01-13T00:00:00.000,License,Pass,41.857937938253876,-87.66425363942379
2546468,2622405,Restaurant,Risk 1 (High),60622,2022-01-13T00:00:00.000,Complaint Re-Inspection,Pass,41.90485662426528,-87.66859020422658
2546469,2215783,Children's Services Facility,Risk 1 (High),60652,2022-01-13T00:00:00.000,License,Pass,41.74989198471621,-87.70801302216435
2546471,2827281,Restaurant,Risk 1 (High),60610,2022-01-13T00:00:00.000,License Re-Inspection,Pass,41.91097281776573,-87.64078557724434
2546472,1356941,Restaurant,Risk 1 (High),60622,2022-01-13T00:00:00.000,Canvass,Pass,41.90307250619249,-87.67775518394137
2546473,6294,Restaurant,Risk 2 (Medium),60651,2022-01-13T00:00:00.000,Complaint,Pass,41.90625887086,-87.72635347636164
2546474,2827282,Restaurant,Risk 1 (High),60610,2022-01-13T00:00:00.000,License Re-Inspection,Pass,41.91097281776573,-87.64078557724434
2546475,2813338,Pop-Up Establishment Host-Tier III,Risk 1 (High),60643,2022-01-13T00:00:00.000,License,Fail,41.721234425406685,-87.66901171567787
2546476,2703451,Restaurant,Risk 1 (High),60612,2022-01-13T00:00:00.000,Complaint Re-Inspection,Fail,41.881020491797024,-87.68867106150643
2546478,2548779,Grocery Store,Risk 1 (High),60619,2022-01-13T00:00:00.000,Canvass Re-Inspection,Pass,41.7510468251433,-87.61264331123509
2546479,2817804,Restaurant,Risk 2 (Medium),60637,2022-01-13T00:00:00.000,License,Pass,41.769450482451795,-87.61529792086748
2546480,2215545,Children's Services Facility,Risk 1 (High),60647,2022-01-13T00:00:00.000,License Re-Inspection,Pass,41.93191841302698,-87.70720963665408
2546482,2083833,Grocery Store,Risk 1 (High),60601,2022-01-13T00:00:00.000,Canvass,Pass,41.88539004666972,-87.61898671163952
2546487,26791,School,Risk 1 (High),60629,2022-01-13T00:00:00.000,Canvass,Fail,41.76443483084098,-87.7064209292251
2546490,2423887,Restaurant,Risk 1 (High),60609,2022-01-13T00:00:00.000,Complaint,Pass,41.79463882630404,-87.63226704546275
2546491,2550715,Children's Services Facility,Risk 1 (High),60616,2022-01-13T00:00:00.000,License,Pass,41.85094352340354,-87.63182661076641
2546492,2771131,Restaurant,Risk 2 (Medium),60617,2022-01-13T00:00:00.000,Complaint Re-Inspection,Pass,41.72788019121327,-87.5510612280602
2546495,2551793,Restaurant,Risk 2 (Medium),60628,2022-01-13T00:00:00.000,Complaint,Fail,41.692660628792865,-87.62594006085334
2546496,2663945,Restaurant,Risk 1 (High),60614,2022-01-13T00:00:00.000,Canvass Re-Inspection,Pass,41.93275507540195,-87.65348810068593
2546497,2689241,Restaurant,Risk 1 (High),60647,2022-01-13T00:00:00.000,Complaint,Fail,41.92226234529546,-87.69748457198632
2546498,2359175,Restaurant,Risk 1 (High),60601,2022-01-13T00:00:00.000,Canvass,Pass,41.886027277677655,-87.62216627091873
2546499,1275444,Restaurant,Risk 1 (High),60645,2022-01-13T00:00:00.000,Canvass,Fail,42.017406800731486,-87.69034419202528
2546502,2807976,Restaurant,Risk 1 (High),60610,2022-01-14T00:00:00.000,License Re-Inspection,Pass,41.897601778585454,-87.62807769686262
2546503,2807977,Restaurant,Risk 1 (High),60610,2022-01-14T00:00:00.000,License Re-Inspection,Pass,41.897601778585454,-87.62807769686262
2546504,2807978,Restaurant,Risk 1 (High),60610,2022-01-14T00:00:00.000,License Re-Inspection,Pass,41.897601778585454,-87.62807769686262
2546506,1899235,Restaurant,Risk 1 (High),60607,2022-01-14T00:00:00.000,Canvass,Pass,41.87208635220723,-87.6337184683434
2546507,2216098,Daycare Combo 1586,Risk 1 (High),60619,2022-01-14T00:00:00.000,License,Fail,41.75103687500837,-87.61331441137831
2546509,2827346,Grocery Store,Risk 3 (Low),60636,2022-01-14T00:00:00.000,License,Fail,41.76469612104134,-87.67359278470066
2546512,2785979,Grocery Store,Risk 1 (High),60614,2022-01-14T00:00:00.000,Complaint,Fail,41.93246003539966,-87.6491496096579
2546514,2374667,Grocery Store,Risk 2 (Medium),60628,2022-01-14T00:00:00.000,Complaint Re-Inspection,Fail,41.69954741466738,-87.64275191512002
2546515,2060138,Restaurant,Risk 1 (High),60617,2022-01-14T00:00:00.000,Complaint,Fail,41.74116698497552,-87.58589023625537
2546516,2781560,Restaurant,Risk 2 (Medium),60636,2022-01-14T00:00:00.000,Complaint,Fail,41.76430044389859,-87.66361452198342
2546518,1649352,Restaurant,Risk 1 (High),60661,2022-01-14T00:00:00.000,Canvass Re-Inspection,Pass,41.88199433820508,-87.6397586848809
2546519,11854,Golden Diner,Risk 1 (High),60644,2022-01-14T00:00:00.000,Canvass,Pass,41.87387111670765,-87.75204453276152
2546521,2307861,Restaurant,Risk 1 (High),60641,2022-01-14T00:00:00.000,Canvass,Pass,41.9389735115093,-87.72806827756924
2546522,2578400,Restaurant,Risk 2 (Medium),60629,2022-01-14T00:00:00.000,Complaint Re-Inspection,Pass,41.78889143422201,-87.70327959216557
2546523,1330081,Restaurant,Risk 1 (High),60659,2022-01-14T00:00:00.000,Canvass,Pass,41.99767707665171,-87.69924897816243
2546524,1379914,Restaurant,Risk 1 (High),60647,2022-01-14T00:00:00.000,Canvass Re-Inspection,Pass,41.9100178857574,-87.72447840284197
2546525,39978,Grocery Store,Risk 1 (High),60632,2022-01-14T00:00:00.000,Complaint,Fail,41.82058304065872,-87.69342616596236
2546526,2510702,Restaurant,Risk 1 (High),60622,2022-01-14T00:00:00.000,Canvass Re-Inspection,Pass,41.89656472326457,-87.66715820669604
2546527,2216030,Children's Services Facility,Risk 1 (High),60634,2022-01-14T00:00:00.000,License,Pass,41.94523205137915,-87.81420342972842
2546528,2827842,Grocery Store,Risk 2 (Medium),60609,2022-01-14T00:00:00.000,License,Fail,41.808527793043936,-87.66247034160278
2546529,1770844,Restaurant,Risk 2 (Medium),60622,2022-01-14T00:00:00.000,Complaint Re-Inspection,Pass,41.90116002680116,-87.66757975077441
2546530,2827813,Restaurant,Risk 2 (Medium),60612,2022-01-14T00:00:00.000,License,Pass,41.86888698428819,-87.6846560283643
2546534,2827666,Restaurant,Risk 1 (High),60622,2022-01-14T00:00:00.000,License,Pass,41.90116002680116,-87.66757975077441
2546535,2447173,Long Term Care,Risk 1 (High),60644,2022-01-14T00:00:00.000,Canvass,Pass,41.87677135996502,-87.75477136468453
2546536,13468,Restaurant,Risk 2 (Medium),60632,2022-01-14T00:00:00.000,Complaint,Fail,41.822700627711974,-87.69043572649768
2546537,1516376,Grocery Store,Risk 2 (Medium),60707,2022-01-14T00:00:00.000,Canvass,Fail,41.93083391523972,-87.78913378754397
2546541,2615661,Restaurant,Risk 1 (High),60642,2022-01-14T00:00:00.000,Canvass,Pass,41.89597196048914,-87.6668196996518
2546542,26831,School,Risk 1 (High),60652,2022-01-14T00:00:00.000,Canvass,Pass,41.73886352135925,-87.7299192666821
2546543,2728527,Restaurant,Risk 1 (High),60609,2022-01-14T00:00:00.000,Canvass,Pass,41.80861587986066,-87.67638448034334
2546544,3910575,School,Risk 1 (High),60652,2022-01-14T00:00:00.000,Canvass,Pass,41.74011072160567,-87.72904279229309
2546546,1488966,Restaurant,Risk 1 (High),60618,2022-01-14T00:00:00.000,Canvass Re-Inspection,Pass,41.94682340031816,-87.688112633821
2546547,2827508,Grocery Store,Risk 3 (Low),60660,2022-01-14T00:00:00.000,License,Fail,41.98383078918096,-87.6599274889629
2546549,2823445,Grocery Store,Risk 3 (Low),60649,2022-01-14T00:00:00.000,License,Pass,41.76593652390092,-87.57930726366784
2546550,1474028,Grocery Store,Risk 2 (Medium),60647,2022-01-14T00:00:00.000,Complaint Re-Inspection,Pass,41.91735854510604,-87.69934106867798
2546551,2529116,Restaurant,Risk 1 (High),60639,2022-01-14T00:00:00.000,Complaint,Fail,41.92799528871574,-87.78575236468352
2546553,2766717,Restaurant,Risk 1 (High),60649,2022-01-14T00:00:00.000,Canvass,Pass,41.76635780337294,-87.57573590407468
2546555,2142599,Restaurant,Risk 1 (High),60601,2022-01-14T00:00:00.000,Complaint Re-Inspection,Pass,41.88543167061009,-87.626119285512
2546557,2631280,Restaurant,Risk 1 (High),60601,2022-01-14T00:00:00.000,Canvass Re-Inspection,Pass,41.88502983462608,-87.6264083476607
2546559,2564393,Restaurant,Risk 1 (High),60649,2022-01-14T00:00:00.000,Canvass,Pass,41.76633894244293,-87.57792917001383
2546560,2192636,School,Risk 1 (High),60638,2022-01-18T00:00:00.000,Canvass,Pass,41.802413407831956,-87.74683344588986
2546561,2551672,Children's Services Facility,Risk 1 (High),60607,2022-01-18T00:00:00.000,License Re-Inspection,Pass,41.8778102002359,-87.64902370821919
2546562,2216098,Daycare Combo 1586,Risk 1 (High),60619,2022-01-18T00:00:00.000,License Re-Inspection,Pass,41.75103687500837,-87.61331441137831
2546563,1682475,Grocery Store,Risk 2 (Medium),60621,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.76318119503534,-87.64421502104818
2546566,2827759,Grocery Store,Risk 2 (Medium),60623,2022-01-18T00:00:00.000,License,Pass,41.85892068587327,-87.71017388926957
2546567,2827760,Grocery Store,Risk 2 (Medium),60623,2022-01-18T00:00:00.000,License,Pass,41.85892068587327,-87.71017388926957
2546570,2813691,Grocery Store,Risk 1 (High),60644,2022-01-18T00:00:00.000,License,Pass,41.89488833042661,-87.74595066710648
2546571,22391,School,Risk 1 (High),60625,2022-01-18T00:00:00.000,Canvass,Pass,41.97572651851171,-87.69660442713682
2546572,25211,School,Risk 1 (High),60646,2022-01-18T00:00:00.000,Canvass,Pass,,
2546573,3306130,School,Risk 1 (High),60621,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.7935529153298,-87.64134487775173
2546574,2391595,Restaurant,Risk 1 (High),60612,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.88543498614326,-87.66708805526099
2546576,2807949,Grocery Store,Risk 3 (Low),60653,2022-01-18T00:00:00.000,License,Pass,41.809321109774594,-87.61348738254391
2546578,2767043,Restaurant,Risk 1 (High),60607,2022-01-18T00:00:00.000,Complaint Re-Inspection,Pass,41.86878882228545,-87.64091692235533
2546580,2564890,Children's Services Facility,Risk 1 (High),60654,2022-01-18T00:00:00.000,Canvass,Pass,41.893250770059815,-87.6375556860782
2546581,2528662,Restaurant,Risk 1 (High),60639,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.909290253580146,-87.76371774518901
2546584,2340972,Restaurant,Risk 1 (High),60611,2022-01-18T00:00:00.000,Complaint,Pass,41.891897075755246,-87.62401628855874
2546585,2822539,Grocery Store,Risk 3 (Low),60639,2022-01-18T00:00:00.000,License,Pass,41.92396900487679,-87.77371421196557
2546586,2575261,Restaurant,Risk 1 (High),60614,2022-01-18T00:00:00.000,Canvass,Fail,41.932534449726276,-87.65354073267856
2546587,2601455,Restaurant,Risk 1 (High),60616,2022-01-18T00:00:00.000,Canvass,Fail,41.85213018909318,-87.63185039377264
2546590,2152981,Restaurant,Risk 1 (High),60603,2022-01-18T00:00:00.000,Canvass,Pass,41.88114721565142,-87.6260347352098
2546592,2621876,Restaurant,Risk 2 (Medium),60619,2022-01-18T00:00:00.000,Complaint Re-Inspection,Fail,41.76571672629447,-87.60558402698705
2546598,2827803,LIVE POULTRY SLAUGHTER FACILITY,Risk 2 (Medium),60608,2022-01-18T00:00:00.000,License,Pass,41.852124048673375,-87.6718948738194
2546600,2775946,Mobile Food Preparer,Risk 2 (Medium),60612,2022-01-18T00:00:00.000,License,Fail,41.88390509704504,-87.70605925083947
2546602,2646103,Restaurant,Risk 1 (High),60661,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.87781496811959,-87.64267682739994
2546605,2529757,Restaurant,Risk 1 (High),60613,2022-01-18T00:00:00.000,Complaint,Pass,41.94868252462365,-87.65787955259802
2546606,2559694,Restaurant,Risk 1 (High),60601,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.88453096378336,-87.62460204460082
2546607,2827346,Grocery Store,Risk 3 (Low),60636,2022-01-18T00:00:00.000,License Re-Inspection,Pass,41.76469612104134,-87.67359278470066
2546612,1575380,Restaurant,Risk 2 (Medium),60646,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.997218556659014,-87.76226894713746
2546613,2827933,Liquor,Risk 3 (Low),60626,2022-01-18T00:00:00.000,License,Fail,42.0080014356504,-87.66679499606407
2546614,2373749,Restaurant,Risk 1 (High),60601,2022-01-18T00:00:00.000,Canvass,Pass,41.88454011059238,-87.62430852246028
2546616,2536664,Restaurant,Risk 2 (Medium),60649,2022-01-18T00:00:00.000,Complaint,Fail,41.751633598975936,-87.56516065093352
2546617,10218,Grocery Store,Risk 3 (Low),60620,2022-01-18T00:00:00.000,Complaint,Fail,41.75620288004727,-87.6537454403711
2546618,2766559,Restaurant,Risk 2 (Medium),60608,2022-01-18T00:00:00.000,Canvass Re-Inspection,Pass,41.83773645864835,-87.64641676369209
2546620,2808583,Restaurant,Risk 1 (High),60618,2022-01-18T00:00:00.000,License,Fail,41.94957580301943,-87.69089236752176
2546621,1869182,Restaurant,Risk 1 (High),60661,2022-01-18T00:00:00.000,Canvass,Pass,41.8779141549793,-87.64140539747254
2546625,2808584,Restaurant,Risk 1 (High),60618,2022-01-18T00:00:00.000,License,Fail,41.94957580301943,-87.69089236752176
2546627,2803665,Children's Services Facility,Risk 1 (High),60607,2022-01-19T00:00:00.000,Canvass,Fail,41.88174521304043,-87.65611110962234
2546628,2708661,Grocery Store,Risk 1 (High),60639,2022-01-19T00:00:00.000,Canvass Re-Inspection,Pass,41.92427271358551,-87.75211503765784
2546629,2079332,Restaurant,Risk 1 (High),60640,2022-01-19T00:00:00.000,Complaint Re-Inspection,Pass,41.965299735031415,-87.67259229705587
2546630,22571,School,Risk 1 (High),60652,2022-01-19T00:00:00.000,Canvass,Fail,41.74248931239549,-87.69600299545783
2546632,2827340,Restaurant,Risk 1 (High),60642,2022-01-19T00:00:00.000,License,Pass,41.89099244097214,-87.65538229991698
2546634,1166643,Restaurant,Risk 1 (High),60604,2022-01-19T00:00:00.000,Canvass,Fail,41.878110156499886,-87.62753454596945
2546635,11735,Restaurant,Risk 1 (High),60660,2022-01-19T00:00:00.000,Canvass Re-Inspection,Pass,41.99557919699579,-87.67587688398633
2546636,1677513,Grocery Store,Risk 2 (Medium),60628,2022-01-19T00:00:00.000,Complaint,Fail,41.70719854079396,-87.61416259374056
2546637,2575476,Daycare (Under 2 Years),Risk 1 (High),60622,2022-01-19T00:00:00.000,License,Pass,41.90305551826362,-87.67866460896981
2546638,2827840,COOKING SCHOOL,Risk 1 (High),60609,2022-01-19T00:00:00.000,License,Fail,41.801130554522466,-87.6738073557959
2546639,24711,School,Risk 1 (High),60631,2022-01-19T00:00:00.000,Canvass,Pass,,
2546640,2578766,Restaurant,Risk 1 (High),60654,2022-01-19T00:00:00.000,Complaint,Fail,41.893221744324556,-87.63989985027892
2546641,2179622,Restaurant,Risk 1 (High),60632,2022-01-19T00:00:00.000,Complaint Re-Inspection,Fail,41.80772111499567,-87.72682517366316
2546642,25681,School,Risk 1 (High),60625,2022-01-19T00:00:00.000,Canvass,Pass,41.97160604981699,-87.72464138821852
